"tweet_id","created_at","type","language","engagement","favorite_count","retweet_count","reply_count","bookmark_count","target_hits","risk_score","text"
"'2044718893395030161'","4/16/2026 6:05","Tweet","en","5906","3836","1458","91","521","3","3","🆘BREAKING: Washington County Claims ZERO Bodycam Footage Exist Of Tyler Robinson's Surrender—That Means EVERY Arresting Deputy BROKE Utah State Law on Sept 11th.🤯

The cover-up in Washington County just reached mathematically impossible levels of absurdity. If you thought the ""missing"" CCTV footage was a red flag, wait until you hear what they just admitted on the record in a state appeals hearing.

We have the audio, and we are calling total B.S. 

In a recent GRAMA (public records) appeal hearing between Scripps News and Washington County, the media demanded the release of the bodycam footage showing Tyler Robinson walking into the Sheriff’s Office to surrender on the evening of September 11th.

When the hearing director asked Washington County's representative, Mr. Snow, to address the bodycam request, his response was chilling:

""There was a search made for body cam footage and there was none.""

The ""Double Deletion"" Coincidence: 
Let’s get this straight. First, Washington County tells the public that the CCTV surveillance video of Tyler walking into the lobby with his parents is magically ""gone"" and no longer available. Now, they are claiming on the legal record that not a single officer had their bodycam rolling when a high-profile suspect surrendered to their custody? 

That is IMPOSSIBLE Because It's ILLEGAL.

Here is why their claim is a complete physical and legal impossibility. If there is genuinely ""no footage,"" then every single officer involved in that intake committed a coordinated violation of both department protocol and state law.

1. Utah State Law: Under Utah Code § 77-7a-104 (Activation and use of body-worn cameras), subsection (4) explicitly mandates:

""An officer shall activate the body-worn camera prior to ANY law enforcement encounter, or as soon as reasonably possible.""Taking a suspect into custody is the textbook definition of a law enforcement encounter. Furthermore, subsection (10) states that if an officer fails to activate the camera, they must document the reason in a written report.

2. Washington County Sheriff’s Policy: Under their own internal Field Operations Policy Manual (Section 225.2), BWCs must be in active mode during encounters to ensure ""accountability and transparency.""

Are we really supposed to believe that on the evening of September 11th, every single Washington County deputy involved in this massive arrest conveniently decided to break department policy AND Utah state law by consciously turning off their cameras before greeting Tyler Robinson and his family?
Absolutely not.

They are either lying to the appeals director about the existence of the video, or they are engaged in a coordinated, illegal cover-up to hide what happened at 6:00 PM. Why? 
Because the moment that footage is released, it proves Tyler was in custody and without his phone long before the fake ""It was me"" Discord confession was posted at 7:57 PM.
They are terrified of the timeline. Demand the written reports. Demand the tape. 📼🛑

CC: @baroncoleman, @RealCandaceO"
"'2041478603431444926'","4/7/2026 7:30","Tweet","en","5858","3574","1617","135","532","5","6","🚨 BOMBSHELL: Dan Bongino EXPOSED as Deep State Gatekeeper Protecting Child Traffickers— Brushed OFF John Walsh’s Daughter Who BEGGED For His Help!

This is the final piece of the puzzle that proves Dan Bongino is the perfect Deep State gatekeeper to cover up the truth about Charlie Kirk. It's a story of compromised men, child trafficking, and the syndicate at TPUSA.

In my last post, I exposed Bongino's massive conflict of interest: his wife works for TPUSA, the very organization at the center of the Charlie Kirk investigation, while he, as Deputy FBI Director, is supposedly leading the probe.

As @SurpriseWitnes points out:
""It all makes sense when you admit the obvious.. TPUSA is a(n) ___________ asset 🐣 (duh)"" 
(👆Insert your favorite Intelligence agency here)

It's not just about money; it's also about protecting predators, and Dan has quite the history of that.

Watch this clip of John Walsh's daughter, Megan Walsh, confronting Dan Bongino at a public event. She lays out a horrifying reality: ""They're currently trafficking my children behind closed doors, and no one pays attention to us.""

She is talking about government and CPS child trafficking. She is begging for help from the man who is supposed to be the nation's top law enforcement official.

And what does Dan Bongino do? He brushes her off. He dismisses the daughter of John Walsh—a woman whose family has been forever scarred by the abduction and murder of her brother, Adam. He gives her a pat on the back and says, ""I will, I will thank you,"" as he rushes away to his next event. He doesn't ask for details. He doesn't offer help. He sees her as an inconvenience.

This is who Dan Bongino really is. He is a gatekeeper who turns his back on the most serious allegations.

Let's not also forget that Dan Bongino went on national television and lied directly to our faces to protect Jeffrey Epstein. He went on the record claiming there were no children trafficked, basically saying there were no victims. 

He completely dismissed the countless brave women who came forward with their lives shattered. He stood with the trafficker and told the victims they didn't exist. He was a key soldier in the court of public opinion, gaslighting America to protect a monster.

Now, connect the dots to the present day. Who is the CEO of the organization Bongino is supposed to be investigating? Erika Kirk.

And what are the swirling allegations around Erika Kirk and her inner circle at TPUSA? Child trafficking.

The pattern is crystal clear. Dan Bongino is the Deep State's clean-up man. His specialty is looking the other way. He protected Epstein. He ignored Megan Walsh. dismisses the child trafficking allegations against Erika Kirk And is running cover for the real assassin's of the man who was about to expose it all, Charlie Kirk.

He failed the Walsh family. He failed Epstein's victims He failed Charlie Kirk. He is protecting the syndicate, not the American people.

 Share this to expose the truth. 🇺🇸⚓️

Special thank you to @RealTruthJustic for providing me the video evidence. FOLLOW her!"
"'2046349701797290193'","4/20/2026 18:06","Tweet","en","5631","3896","588","116","1031","4","6","THE NARRATIVE JUST COLLAPSED: Leaked Audio of Tyler Robinson’s Grandfather Destroys the State's Case👀 

If you are still buying the official fedslop story about the Charlie Kirk assassination, you need to listen to this immediately.

Candace Owens just aired exclusive, leaked courthouse audio of Tyler Robinson’s grandfather talking to reporter Elizabeth Lane during a hearing break. For months, the media has pushed the lie that Tyler’s family abandoned him and turned him in because they recognized the grandfather's gun on the news.

THE REALITY: The news used fake stock photos, not the actual gun. Sheriff Brooksby admitted Tyler was coerced to surrender under threat of a massive SWAT raid on his family. And now, the grandfather—the original owner of the alleged murder weapon—is speaking out.

THE BOMBSHELLS FROM THE LEAKED AUDIO:

🛑 He Knows Tyler Was Framed: When the journalist tells him point-blank that Tyler is ""absolutely framed,"" the grandfather doesn't hesitate. He replies: ""You're very right.""

🛑 The Ballistics Are Bogus: This isn't someone who is easily confused. He’s a lifelong hunter whose police officer father taught him ballistics. He knows that weapon better than anyone, and he states flatly that the damage on the scene does NOT match what a .30-06 would do. 

🛑 The Family Stands With Him: He was at the courthouse explicitly to support his grandson, completely shattering the media lie that his family believes he is guilty.

This aligns perfectly with the independent forensic evidence we’ve been uncovering regarding the exploding transceiver and the impossible trajectory. The grandfather knows the ballistics don't add up. The family knows it's a setup.

The cover-up is unraveling in real-time. The state's case is a house of cards, and we are going to keep pulling at the strings until the whole thing comes down.

FOLLOW @RealCandaceO, RT and watch hyer FULL episode linked below. 👇"
"'2042806864237228100'","4/10/2026 23:28","Tweet","en","5590","3012","432","371","1775","3","3","🚨 THE MASK SLIPS: Erika Kirk CLAIMS Her Marriage To Charlie Was PERFECT And Gets Fact Checked By Her OWN Pastor— Kaddis Says He WARNED Charlie He Was Too Gullible🤯

This clip is a psychological goldmine for anyone tracking the TPUSA/Kirk investigation. In a bizarre back-and-forth, Erika Kirk goes on a scripted rant about her ""obsessive, perfect marriage,"" but Pastor James Kaddis can’t help but correct the record in real-time.

The most ""telling"" part? Kaddis admits Charlie was a ""sponge"" who bought everything ""hook, line, and sinker.""

🔍 THE BREAKDOWN:
The ""Perfect"" Lie: Erika tries to claim the marriage was a ""perfect"" fire that never burned out. Kaddis immediately jumps in to ""take the liberty"" of telling the truth: They had issues. They had disagreements. It wasn't the fairytale Erika is selling.

The ""Gullible"" Reveal: Kaddis admits that Charlie was incredibly easy to manipulate. He ""bought it hook, line, and sinker."" This confirms what we’ve been saying: Was Charlie being led to his own demise by those around him?

The Ominous Warning: Kaddis admits he told Charlie: ""Beware... what you do can either RUIN your wife or bless her."" Why was Kaddis so worried about Charlie ""ruining"" Erika? What was happening behind closed doors that required such a heavy warning?

🎙️ THE ""CRINGE"" MOMENT:
Erika’s face as Kaddis takes ""the liberty"" to remind her—and the audience—that he knows more about their private life than anyone. He isn't just a pastor; he's the gatekeeper of their secrets.

WHO WAS PULLING THE STRINGS? 🧵 If Charlie was a ""sponge"" who believed everything he was told, who was doing the talking? Was Charlie’s ""gullibility"" the very thing that led to the fraud at TPUSA and his eventual ""assassination""?

SOUND OFF: Why is Kaddis working so hard to remind Erika that HE knows the ""reality"" of her marriage? Is this a spiritual check or a subtle threat?"
"'2045063417766035611'","4/17/2026 4:54","Tweet","en","4877","3520","978","146","233","3","8","BREAKING: Pinnacle High SCRAPS Erika Kirk Event After Federal Lawsuit Threat! ⚖️📉

The legal walls are closing in on Erika Kirk and TPUSA. A Cease and Desist sent to Paradise Valley Unified School District (PVUSD) leadership on behalf of a group of parents, and the fallout is immediate.

THE LATEST: TPUSA LOSES THE CAMPUS
As of this morning, Pinnacle High School has officially caved to parent pressure and moved the April 24th Erika Kirk event OFF-CAMPUS. Principal Jeremy Richards cited ""significant disruption"" and safety risks—but the parents aren't stopping there.

The letter, copied to AZ Attorney General Kris Mayes, outlines three massive violations:

1⃣ The letter points out that Erika Kirk just skipped a massive rally with VP JD Vance in Georgia due to ""very serious threats."" Parents are asking: If it’s too dangerous for a VP rally, why are you bringing that target to our kids' lunchroom?
2⃣ TPUSA is being accused of violating the Establishment Clause. By using public school grounds to push ""biblical values"" via their TPUSA Faith arm, the district is entering a ""sectarian"" danger zone prohibited by A.R.S. § 15-341.

3⃣ The parents are prepared to file a Federal Title VI Class Action, claiming the event creates a hostile educational environment for minority and LGBTQ+ students.

THE AUSTIN SMITH CONNECTION
The community hasn't forgotten the fraud. The letter highlights the ""forgery-linked"" leadership surrounding Kirk—specifically Austin Smith, who just received probation and a 5-year ban from public office for forging petition signatures. They are asking: Is this the 'integrity' TPUSA is teaching our students?

THE ULTIMATUM
The parents aren't accepting a ""move to the park."" They are demanding FULL CANCELLATION and a written confirmation within 48 hours, or the District faces a Temporary Restraining Order in federal court.

TPUSA is facing a total trust collapse nationwide, especially on their home turf in Arizona. One thing is clear is that Erika Kirk is NOT well liked by the public.

📢 ACTION: If you are a PVUSD parent, the letter has provided the target emails (Principal, Superintendent, Board). Use your voice before the April 24th event proceeds elsewhere!

From: @SwordTruth FOLLOW Him"
"'2041917590113603876'","4/8/2026 12:34","Tweet","en","4757","3640","1044","73","0","2","5","🚨 BOMBSHELL: Kash Patel Slipped Up And Just Admitted the FBI ""Enhanced"" (Doctored) the Stairwell Photos Plus— Why Would They Release Suspect Photos AFTER Tyler Robinson Was Already In Custody?🤯

Last night, Baron Coleman dropped two massive bombshells that prove the FBI isn't just investigating the Charlie Kirk assassination—they are crafting a narrative. If you thought the ""official story"" felt off, wait until you see the receipts. 
(I apologize, i accidentally screen recorded his video in 1.5x so that's why it sounds sped up, i assure you Baron doesn't have a coke problem. lol)

🕰️ BOMBSHELL #1: THE ""POST-ARREST"" PHOTO LEAK
Why would the FBI release ""suspect photos"" to the public to help find a man they already had in handcuffs?

Baron proved the timeline: The second set of stairwell photos was released at 7:17 PM (Central) on September 11th. Tyler Robinson was already in custody and being Mirandized at that exact moment.

The Logic: You don't ask the public for help finding someone you’ve already caught.

The Reality: They weren't looking for a suspect; they were selling a culprit. They released those photos to cement the image of Tyler Robinson in the public mind before he ever saw a courtroom.

🖌️ BOMBSHELL #2: THE ""ENHANCED"" (DOCTORED) EVIDENCE
In a massive slip-up on FOX News, Kash Patel admitted the stairwell images were ""ENHANCED,"" which is a nice way of saying doctored. Whether it's AI or Photoshop, these images are NOT ""fair and accurate representations"" of the original scene.

The ""Right Angle"" Cheek: Look at the photos—the lines on the suspect's face don't match human anatomy. There are literal overlays visible if you zoom in.

The Multiple Suspects: Baron points out that the ""waif-like"" kid in the morning photos looks nothing like the ""linebacker-shouldered"" man in the afternoon photos. We aren't looking at one person; we’re looking at a digital collage.

🐜 THE ""GUY"" ON THE ROOF
The FBI claims Tyler’s father recognized his son from the video of a figure jumping off the UVU roof. Are you kidding?The figure in that frame is so small they could be mistaken for a moth or a bug. There is no world where a parent identifies their child from a pixelated dot—unless they were coached or shown the ""enhanced"" (fake) photos first.

⚖️ THE LEGAL FALLOUT
This is a major red flag for the trial. Evidence must be original. If the FBI admitted to ""enhancing"" these photos, they should be thrown out of court. ""I wonder if this guy wasn't supposed to be the original Patsy... they look like two different people."" — Baron Coleman

The FBI didn't find the killer; they built one. They took a blurry photo and enhanced it to fit the the person they wanted to frame ""Tyler Robinson."" The FBI's official narrative now has more holes in it than swiss cheese. The truth is coming out whether they want it to or not.

What do you think? Did the FBI doctor the evidence to pin this on Tyler? Let’s get the truth trending. 

Be sure to FOLLOW @baroncoleman and go watch his FULL episode linked below.👇"
"'2049525392977916367'","4/29/2026 12:25","Tweet","en","4710","3196","529","539","446","4","4","😱Erika Kirk’s FULL SPEECH Exposed—Using Emotional BLACKMAIL To Attack Her Critics 👀

I just sat through Erika Kirk’s full speech on the Charlie Kirk Show today so you don't have to, and let me tell you—it was a masterclass in emotional blackmail and pathological gaslighting. 

Erika is attempting to rebrand herself as a martyr, but the script she’s reading is full of blatant lies designed to silence anyone asking real questions about what happened seven months ago.

The Big Lie: Targeting Candace Owens
The most egregious part of this performance? Erika looked into the camera and claimed Candace Owens is out here saying Erika ""murdered her husband."" 

🛑 That is a complete and total lie. 🛑

Candace has never said that. Erika is inventing accusations to play the victim and distract from the fact that the ""Project Constitution"" community is closing in on the truth. It’s a classic deflection tactic: invent a monster so people stop looking at the person behind the curtain.

The ""State-Sanctioned"" Script:
The Teacher Psyop: Notice how she keeps hammering that the ""shooter"" was a school teacher? It’s the same ""indoctrination"" talking point they’ve used for years, now twisted to fit a violent narrative that justifies their current power grab.

The WHCD Charade: She claims she went to the White House Correspondents' Dinner to ""face her dehumanizers."" Give me a break. She was there to rub elbows with the very ""elites"" she claims to hate, all while the Marine Band played and ""chaos"" (conveniently captured on a thousand phones) ensued.

Emotional Weaponization: She invoked the First Lady and used the ""unbearable toll"" of assassination attempts to shield herself from criticism. If you question Erika, she wants you to feel like you’re ""evil"" or ""overcome by evil.""

The Conclusion:
This isn't a speech; it’s a Psyop. Erika is using the memory of her husband to push a narrative of ""systemic radicalization"" while she sits at the head of a multi-million dollar machine that hasn't missed a beat since Charlie passed.

She says she’s ""overcoming evil with good,"" but all we see is manipulation, slander, and the perversion of the truth. They want you to buckle up for their ""blueprint,"" but at Project Constitution, we’re ripping the blueprint up. 🕵️‍♂️⚖️

I will be doing a FULL reaction video to this later today so stay tuned. 

Don't let the tears fool you. Look at the facts. 👇"
"'2043815489860972761'","4/13/2026 18:15","Tweet","en","4591","3723","808","60","0","6","4","🚨 BOMBSHELL: Candace Just Confirmed The TPUSA ""SUCCESSION"" Audio From The Aspen Donor Summit Is A Total FRAUD.😱

Candace Owens just blew the lid off the Aspen Donor Summit. Multiple donors who were physically in the room have come forward to confirm: The audio of Charlie Kirk appointing Erika Kirk as his successor is COMPLETELY FAKE.

This confirms what we’ve been tracking at Project Constitution—this isn't just drama; it’s a high-level information operation.

Other bombshells from the show:

TPUSA Donors are shocked and coming forward to expose the fabrication.

The Tyler Robinson Case: New filings suggest the Feds have zero chance and ""naked corruption"" is at play.

Trump vs. The Pope: Candace claims Trump is under ""demonic influence"" after his latest attacks on Pope Leo XIV.

The narrative is crumbling. We are witnessing a total collapse of the establishment's script.

FOLLOW @RealCandaceO, RT and watch her FULL episode linked below👇 

STAY TUNED. WE ARE DIGGING DEEPER. 🕵️‍♂️🏛️"
"'2040696773274988718'","4/5/2026 3:43","Tweet","en","4566","2706","1098","88","674","3","3","🚨 WHO WAS ONBOARD: Pete Hegseth's Jet While On A Special Air Mission Was Caught Red-Handed at BOTH Scenes— Fort Huachuca & The AES Plant Explosion In TN😱

Alright guys, the ""official"" story just hit some turbulence it can't recover from. 🛬

They want you to believe in coincidences. They want you to believe that a tragedy is just a tragedy and a fire is just a fire and neither of the two shall meet. But in the world of high-stakes power, ""coincidence"" is just a word used by people who are trying to hide a smoking gun. And we're holding the receipts.

September 8th- The Arrival:
Two days before the world watched Charlie Kirk take his final breath in a UVU courtyard, a very specific military jet touched down at an Air Force base just three miles from the gates of Fort Huachuca. We’re talking about Tail Number 99-0404. That Jet just so happens to be the same plane Secretary of War Pete Hegseth frequently flies aboard. But on this day, it wasn’t just a private jet. It was flying under the callsign SAM 702—Special Air Mission. That means whoever was on that aircraft was there on the authority of the President or the Vice President of the United States. 🇺🇸

And who else do we know was allegedly at Fort Huachuca that day? Remember how Mitch Snow put Erika Kirk and Cabot Phillips in the lobby of the Candlewood Suites on that exact same afternoon. 

The next day? Charlie’s own security detail, Brian Harpool, is seen walking out of aa high level meeting with ""VIPs"" also at Fort Huachuca, attached to the JTF-SB (Joint Task Force Southern Border)

Ask yourself: Why is a Presidential-level mission landing in the desert forty-eight hours before an assassination, and meeting with the very people closest to the target?

The Alibi:
The government says, Pete Hegseth was in San Juan, Puerto Rico and they did release photos and videos as proof.
 Ok. Well, that doesn't change ANYTHING. Pete might have been in Puerto Rico, but his plane—his Special Air Mission—was still in the Arizona desert at Fort Huachuca. You can pre-tape a segment, but you cannot pre-tape a flight radar log. The data is immutable. 📉

October 10th- AES PLANT Explosion Cover-Up:
Now, let’s fast-forward exactly thirty days. The trail is getting warm. People are starting to ask about weaponized microphones and shaped charges. Suddenly, SAM 112 (our old friend 99-0404 - Pete's Plane) is back in the air.

It takes a ""quick trip"" from D.C. to Fort Huachuca—the Pentagon’s playground for future weapons tech—and on the way back to the capital, it takes a little ""scenic detour"" over rural Eastern Tennessee.

And wouldn't you know it? At that exact moment, the AES Explosives Plant—the very facility that held the DOD contracts for the specific explosives used in shaped charges—didn't just catch fire. It was blown to kingdom come. 23,000 pounds of explosives. No survivors. No witnesses. No evidence left to subpoena. 💥

Flight radar shows SAM 112 reducing speed and dropping altitude directly over the blast site. Was it a victory lap? Or was it a final inspection to make sure the ""problem"" had been sufficiently erased?

The Verdict
@GrahamAllen can call us ""demonic."" The ""usual suspects"" can scream ""conspiracy."" But I deal in the secondary and the tertiary evidence that the mainstream media is too terrified to touch.

You have a Special Air Mission at the scene of the planning of Charlie Kirk's assassination, then you have that same plane at the scene of the AES plant explosion, that i believe was blown up to  cover their tracks and destroy the evidence.

I have some questions. And I think the American people deserve some answers like: Who were the passenger's onboard that jet for BOTH trips. What was the stated mission or reason for that flight and who greenlit it?

The truth doesn't need an alibi. But it looks like this administration needs a thousand of them. 🏛️⚖️

Video from @StewPetersNet FOLLOW this awesome Patriot!"
"'2040787911159799926'","4/5/2026 9:45","Tweet","en","4540","3236","1103","201","0","4","4","🚨 BREAKING: The Tyler Robinson Case Is About To Be DISMISSED Because Of TPUSA And Their PAID Shills Tainting The Jury— The Defense Just Filed A SCATHING Motion And They Named Names! 😲🔥

If you want a masterclass in how to completely destroy your own case, look no further than the absolute circus surrounding the Tyler Robinson trial.

The defense has just filed a SCATHING new motion (dated March 30, 2026) demanding the judge block cameras from the courtroom yet AGAIN. And when I say scathing, I mean they took a flamethrower to the government, the media, TPUSA, and the massive army of ""shill influencers"" who are acting as judge, jury, and executioner before a single piece of evidence has been presented in court.

Here is what the mainstream media isn't telling you about this filing:

The judge in this case placed a strict gag order designed to prevent government officials, lawyers, and key witnesses from speaking out and declaring Tyler Robinson’s guilt prior to trial.

Yet, what is TPUSA doing? Erika Kirk and Blake Neff have been out there routinely running their mouths, violating the spirit—if not the letter—of this gag order. They are relentlessly pushing the approved government narrative that Robinson is the ""leftist who killed Charlie Kirk.""

📜 The ""Honorable Mentions"" Roll Call
The defense motion doesn't just blast the government; it literally names the specific influencers and X accounts that are parroting these bullshit lines and poisoning the public well.

According to the defense, these accounts are actively destroying Robinson’s right to a fair trial. The motion gives ""honorable mention"" to an entire list of influencers for running a coordinated conviction-by-tweet campaign:

⚖️ The Ultimate Irony: They Are Handing Him a Dismissal

The defense is furious that this mob is declaring their client guilty and pushing the ""crazed leftist assassin"" narrative.

But here is the massive irony that Erika Kirk, TPUSA, and these influencers are entirely too blind to see: By doing this, they are actively tainting the jury pool. In our justice system, if a jury pool is so poisoned by media and influencer interference that a fair trial becomes impossible, the defense has grounds for a mistrial, an appeal, or an outright dismissal of all charges. The very people screaming the loudest declaring Tyler's guilt are giving his defense team the exact ammunition they need to get him off the hook completely. It is a catastrophic level of legal incompetence.

They don't want a trial. They want a reality TV show. And their coordinated psyop to convict this guy in the court of public opinion might just be the reason the actual court throws the whole case in the trash.

Read the FULL FILING BELOW (pause to read). Look at the names. They are playing a very dangerous game. 👇"
"'2045940370631020857'","4/19/2026 14:59","Tweet","en","4482","2968","900","138","476","3","3","🚨 BOMBSHELL: The KIRK/BOWYER Connection Is A Family Affair—Erika And Tyler Are Step Cousins

We need to talk about the ""first meeting"" lie between Erika Kirk and Tyler Bowyer. They’ve claimed for years they met at a 2015 rally, but I have the receipts proving they were part of the same inner family circle as far back as 2012.

Some people are getting hung up on the name Ferrin, thinking the connection is only through marriage. Let’s clear that up right now—it’s much deeper than that. 

Based on the obituary records we’ve uncovered, they are related by marriage (specifically, a shared step-family unit), but it’s a connection so tight that they are officially documented as being in the same family tree.

Here is the exact ""bridge"" between them so you can explain it clearly to anyone who asks:

1. The Common Link: Allie (Frantzve) Ferrin
Allie is the ""key"" that connects the two families.

To Tyler: Allie is his cousin. They share the same grandfather, Ray Leonard Bowyer. This is why they are both listed as ""grandchildren"" in Ray’s 2012 obituary.

To Erika: Allie is her half-sister. They share the same father, Kent Frantzve.

2. The Relationship Between Tyler and Erika
Because Tyler is a biological cousin to Allie, and Erika is a biological sister to Allie, Tyler and Erika are Step-Cousins or Cousins-in-law through the Frantzve/Bowyer marriage.

3. Why the ""Blood vs. Marriage"" Distinction Doesn't Save Their Story
Even if they don't share DNA, the 2012 Obituary is the ""smoking gun""because:

Legal/Social Recognition: In 2012 (three years before the rally), they were publicly and formally recognized as part of the same group of grandchildren.

Proximity: You don't get listed as a grandchild in a formal obituary if you are strangers. This proves that the Bowyer and Frantzve families were a single, functioning ""extended family unit"" long before 2015.

The Bottom Line: They aren't biological ""blood"" cousins, but they are family by law and social standing. In the world of high-level political networking, a shared sister/cousin like Allie Ferrin means they were 100% in the same rooms, at the same holidays, and in the same inner circle years before they claimed to ""meet"" for the first time.

🕸️ The ""Handler"" Theory: 3 Attempts to ""The Trap""
This wasn't a random romance; it looks like a coordinated placement facilitated by her own relative, Tyler, who was already a high-ranking official at TPUSA.

They didn't just get lucky on the first try. They tried to ""set the trap"" three different times:

Attempt 1: Jerusalem. 🇮🇱

Attempt 2: The 2015 Trump Rally (The ""fake"" first meeting). 🇺🇸

Attempt 3: An interview at Bob’s Burgers. 🍔

The third time was the charm. Once that ""Black Widow"" grip took hold of Charlie Kirk, the rest was history.

🛑 Why This Matters
If they lied about how they met, what else are they hiding? They scrubbed this family connection to make Erika’s rise look ""organic,"" when in reality, she was backed by the Bowyer/Rothstein machine from day one.

Tyler and Erika are family. Period. For the full deep dive into the Rothstein/Frantzve family tree and the ties that blow this case wide open, watch my youtube video: linked below 🔗👇"
"'2048293798287901139'","4/26/2026 2:51","Tweet","en","4046","2178","1215","165","488","2","4","🚨 WHCD SHOOTER: Cole Thomas Allen Connected To Our Favorite Ally—Seen wearing IDF Sweatshirt And Searched In Israel A Week Prior To The Event.

The mainstream media is already working overtime to paint Cole Thomas Allen—the WHCD shooter—as just another ""LONE WOLF"" deranged liberal from Torrance. But when you look at the digital trail they tried to scrub, the ""Lone Wolf"" story falls apart.

1. THE ISRAEL FOREKNOWLEDGE:
How do you explain this? Google Trends shows a massive spike in searches for ""Cole Thomas Allen"" originating from Israel on April 23rd—TWO DAYS before he stepped foot in the DC Hilton. Why was he being monitored or searched for in Israel before he even pulled the trigger? [Image 2]

2. THE IDF CONNECTION:
A deleted Instagram photo has surfaced showing Allen posing in an Israel Defense Forces (IDF) sweatshirt. [Image 1] He is a Caltech grad and a mechanical engineer—someone who understands optics. This wasn't a random thrift store find; it’s a signal of alignment that the media is completely ignoring.

3. THE NASA/JPL ""PATTERNS"":
Allen isn't just a ""test prep tutor."" He’s a high-level engineer with past ties to NASA’s Jet Propulsion Laboratory (JPL), working on AI models. We’ve seen this profile before—the ""brilliant loner"" with federal agency internships who suddenly ""snaps"" and bypasses elite Secret Service checkpoints with a shotgun and knives.

4. THE ""STAGED"" RED FLAGS:
The Entrance: How does a ""part-time teacher"" stay as a guest at the high-security Washington Hilton during the WHCD and rush a checkpoint armed to the teeth without being neutralized immediately?
The Optics: He fired 5–8 shots at a Secret Service officer's vest, yet was tackled and arrested without being shot by the most elite security detail on the planet.

The Narrative: Within hours, Trump and the Secret Service both labeled him a ""sick person"" acting alone. Case closed? Not even close.

The Bottom Line: You have a Caltech engineer, a NASA-tied AI researcher, wearing IDF gear, who was being searched for in Israel 48 hours before the event. This has all the hallmarks of a coordinated operation or a deep-state ""psyop"" designed for maximum optics. Then you have Erika Kirk making a fake crying evacuation video. This is all by design folks. They would rather kill innocent people then to be exposed. thes epeople will go to any lengths to cover up their crimes.

Don't let them tell you it's a ""simple case."" The truth is in the data they didn't think we'd find."
"'2042631718260056430'","4/10/2026 11:52","Tweet","en","3690","2516","1015","159","0","0","3","🚨MUST WATCH: Palm Beach Pete Just Took A Lie Detector Test And Failed Miserably Results That Prove He's Hiding Something.📈❌

Palm Beach Pete, in a desperate attempt to prove he is NOT Jeffrey Epstein, just took a lie detector test and FAILED IT MISERABLY.

He was caught being deceptive on the most critical question of all: ""Have you and Jeffrey Epstein ever been in the same room together?""

Watch him squirm. First, he tries to downplay it: ""I was at a party and he was at that party. I never spoke to him. I never met him.""

Then, when pressed, he admits: ""So the answer is yes, the answer was yes. I was in a room and he was in the same room.""

And the polygrapher's devastating response? ""No, I'm getting a little deception there.""

Pete's final, pathetic words? ""What can I tell you?""

I don't know the truth!

You don't know the truth? A man goes on national television, desperate to clear his name from the biggest conspiracy of the century, and his final defense is ""I don't know the truth""?

That's not a denial. That's a confession.

This is the most pathetic attempt at a cover-up we have ever seen. An innocent man doesn't fail a polygraph about his connection to the person he supposedly looks like. An innocent man doesn't fumble his own story. An innocent man doesn't end his defense by claiming he doesn't know the truth.

He failed the test. He was caught in a lie. He has the same face, the same teeth, the same tattoo, the same locations, the same ""partnerships,"" and now, he has a failed polygraph to his name.

How much more proof does the world need? They faked Epstein's death, and this bumbling fool is the result.

He failed the lie detector test. Share this everywhere. The truth is coming out, whether they like it or not. 🇺🇸⚓️

From: @dom_lucre"
"'2045826923457073182'","4/19/2026 7:28","Tweet","en","3057","2216","365","84","392","3","3","Nick Fuentes BREAKS His Silence on Erika Kirk—Why Nick's Take Is CORRECT And Totally Based In Common Sense. 🗣️🙊

@NickJFuentes is 100% right on this. Erika Kirk chose to step out of the private sphere and into the CEO role of Turning Point USA. By doing so, she traded her status as a ""private grieving widow"" for the role of a high-level political operative.

THE FACTS:

She didn't go home to grieve like any normal person with two fatherless children would. Within 72 hours of Charlie’s death, she was his successor, rubbing elbows with JD Vance and Donald Trump in DC.

THEY'RE USING HER TRAGEDY AS A TACTICAL SHIELD:

Had she stayed home, she never would have been in our crosshairs (figuratively, of course). But you cannot run the most powerful non-profit in the country and then cry ""manipulation"" when people ask who you really are.

Fuentes hit the nail on the head regarding the ""Truman Show"" nature of their marriage. Our research into the Frantzve/Bowyer family ties proves that their ""chance meeting"" in 2015 was a fabrication. As Nick suggests, this looks less like a grassroots romance and more like a strategic placement. 

If the marriage was an artifice—a manufactured product for public consumption—then Erika isn't a victim of the graft. She is a manager of the graft. The Bottom Line:When someone tells you that you ""can't ask questions"" for moral reasons, that is exactly when you need to dig the deepest. We aren't being fed the truth; we are being fed ""fedslop"" wrapped in a sob story.

Is Erika Kirk a grieving widow, or is she a political contender being groomed to use her ""battle cry"" as a weapon for the deep state? The evidence points to the latter. 🇺🇸⚖️"
